Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Sustainable Travel Thailand in Phuket,Travel,"Meet fellow travelers and discover new destinations at the Sustainable Travel Thailand in Phuket, spotlighting adventure and exploration in Phuket.",1/6/2025 19:03,4,Phuket,Thailand,5.837337021,97.25902513,1627,4.8,972,Medium,Everyone
Thailand Adventure Expo in Phuket,Travel,"Meet fellow travelers and discover new destinations at the Thailand Adventure Expo in Phuket, spotlighting adventure and exploration in Phuket.",1/28/2025 1:47,5,Phuket,Thailand,12.52198394,100.3036084,95,3.3,22,High,Nomads
River Vibes Live in Pattaya,Music,"Enjoy live performances and local rhythms at the River Vibes Live in Pattaya, celebrating Thai music culture in Pattaya.",2/27/2025 20:02,3,Pattaya,Thailand,10.30093805,97.77727267,3807,3.0,526,High,Locals
Cultural Harmony Music Fest in Pattaya,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Pattaya, celebrating Thai music culture in Pattaya.",1/16/2025 9:35,6,Pattaya,Thailand,7.331587522,104.6013414,2531,4.7,266,Free,Nomads
Songkran Street Music Fest in Pattaya,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Pattaya, celebrating Thai music culture in Pattaya.",1/29/2025 12:40,6,Pattaya,Thailand,13.13038993,99.85886846,994,4.3,69,Low,Everyone
Lantern Melody Night in Pattaya,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Pattaya, celebrating Thai music culture in Pattaya.",3/7/2025 7:13,5,Pattaya,Thailand,18.46341814,100.5979563,42,4.1,394,High,Everyone
Thai Indie Sound Festival in Pattaya,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Pattaya, celebrating Thai music culture in Pattaya.",1/17/2025 0:48,6,Pattaya,Thailand,11.0638249,103.8622907,2388,3.2,483,Free,Expats
Coastal Race Weekend in Pattaya,Sports,"Experience competitive spirit and high energy at the Coastal Race Weekend in Pattaya, a celebration of movement and sports in Pattaya.",1/11/2025 17:22,5,Pattaya,Thailand,5.953865385,98.53662221,1586,4.9,613,High,Nomads
Thai Cultural Showcase of Sports in Pattaya,Sports,"Compete or cheer at the Thai Cultural Showcase of Sports in Pattaya, an action-packed sports celebration highlighting strength and spirit in Pattaya.",1/18/2025 13:38,4,Pattaya,Thailand,8.838005767,104.1327706,2805,5.0,198,Free,Locals
Sacred Ceremony of Sports in Pattaya,Sports,"Compete or cheer at the Sacred Ceremony of Sports in Pattaya, an action-packed sports celebration highlighting strength and spirit in Pattaya.",2/3/2025 0:47,5,Pattaya,Thailand,14.71754127,97.24385762,3384,4.2,883,High,Nomads
Thai National Games in Pattaya,Sports,"Join athletes and fans at the Thai National Games in Pattaya, where tradition and energy drive Thai sports in Pattaya.",1/18/2025 2:10,5,Pattaya,Thailand,19.81099823,95.17849118,3842,4.3,669,Free,Expats
Smart Nation Conference in Pattaya,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Pattaya, where the future of technology unfolds in Pattaya.",3/11/2025 11:46,6,Pattaya,Thailand,6.185294682,99.25342616,3224,3.5,223,High,Locals
NextGen Tech Expo in Pattaya,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Pattaya, where the future of technology unfolds in Pattaya.",3/12/2025 23:20,1,Pattaya,Thailand,14.85736616,101.0071297,3334,4.9,855,Free,Everyone
Cultural Ceremony of Arts in Pattaya,Arts,"Explore Thai creativity at the Cultural Ceremony of Arts in Pattaya, a vibrant showcase of traditional and contemporary arts in Pattaya.",1/9/2025 19:41,4,Pattaya,Thailand,8.931816117,101.9131027,1996,4.1,249,Free,Expats
Colors of Siam Art Expo in Pattaya,Arts,"Explore Thai creativity at the Colors of Siam Art Expo in Pattaya, a vibrant showcase of traditional and contemporary arts in Pattaya.",3/4/2025 19:18,5,Pattaya,Thailand,15.99744395,101.8027315,4941,3.9,655,Medium,Everyone
Cultural Festival of Arts in Pattaya,Arts,"Explore Thai creativity at the Cultural Festival of Arts in Pattaya, a vibrant showcase of traditional and contemporary arts in Pattaya.",1/28/2025 16:14,5,Pattaya,Thailand,11.55435193,104.7410322,301,3.5,269,High,Everyone
Traditional Ceremony of Arts in Pattaya,Arts,"Explore Thai creativity at the Traditional Ceremony of Arts in Pattaya, a vibrant showcase of traditional and contemporary arts in Pattaya.",2/26/2025 11:05,3,Pattaya,Thailand,9.128930215,95.09432584,867,4.9,412,Free,Everyone
Sacred Cultural Showcase of Food in Pattaya,Food,"Experience the taste of Thailand at the Sacred Cultural Showcase of Food in Pattaya, featuring iconic dishes and culinary traditions from Pattaya.",3/11/2025 8:42,1,Pattaya,Thailand,16.33094958,97.30511894,483,4.0,427,Medium,Locals
Traditional Festival of Food in Pattaya,Food,"Experience the taste of Thailand at the Traditional Festival of Food in Pattaya, featuring iconic dishes and culinary traditions from Pattaya.",1/6/2025 12:04,2,Pattaya,Thailand,14.7091491,101.4434364,3051,3.2,565,Medium,Locals
Cultural Ceremony of Food in Pattaya,Food,"Experience the taste of Thailand at the Cultural Ceremony of Food in Pattaya, featuring iconic dishes and culinary traditions from Pattaya.",2/22/2025 5:29,5,Pattaya,Thailand,18.86676829,102.5077858,3173,4.9,874,High,Expats
Smart Learning Thailand in Pattaya,Education,"Engage in dialogue and discovery at the Smart Learning Thailand in Pattaya, an inspiring event promoting lifelong learning in Pattaya.",1/15/2025 15:57,4,Pattaya,Thailand,18.35719575,102.7519614,3751,3.6,821,Low,Everyone
Community Wisdom Expo in Pattaya,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Pattaya, an inspiring event promoting lifelong learning in Pattaya.",2/22/2025 9:12,3,Pattaya,Thailand,18.09738844,96.17101197,4780,3.4,842,Free,Locals
Lifelong Learning Day in Pattaya,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Pattaya, an inspiring event promoting lifelong learning in Pattaya.",3/14/2025 20:10,6,Pattaya,Thailand,5.906714382,97.74290862,1452,3.4,260,Medium,Nomads
Local Trails & Taste Expo in Pattaya,Travel,"Meet fellow travelers and discover new destinations at the Local Trails & Taste Expo in Pattaya, spotlighting adventure and exploration in Pattaya.",2/2/2025 7:40,5,Pattaya,Thailand,14.34993626,104.7049829,569,4.8,766,High,Nomads
Nomad Life Expo in Pattaya,Travel,"Meet fellow travelers and discover new destinations at the Nomad Life Expo in Pattaya, spotlighting adventure and exploration in Pattaya.",2/26/2025 11:05,6,Pattaya,Thailand,19.91754388,103.1601045,2324,3.4,856,Medium,Everyone
Nature & Culture Expo in Pattaya,Travel,"Meet fellow travelers and discover new destinations at the Nature & Culture Expo in Pattaya, spotlighting adventure and exploration in Pattaya.",1/18/2025 15:26,2,Pattaya,Thailand,8.970080423,103.1532569,4972,4.0,912,Low,Locals
Thailand Adventure Expo in Pattaya,Travel,"Meet fellow travelers and discover new destinations at the Thailand Adventure Expo in Pattaya, spotlighting adventure and exploration in Pattaya.",2/21/2025 8:28,6,Pattaya,Thailand,11.39393726,96.85442201,2060,4.7,231,Low,Nomads
Southern Beats Showcase in Krabi,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Krabi, celebrating Thai music culture in Krabi.",1/7/2025 4:56,4,Krabi,Thailand,9.580230108,95.43411016,1219,3.5,642,Low,Nomads
Folk Rhythms Thailand in Krabi,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Krabi, celebrating Thai music culture in Krabi.",2/25/2025 8:18,2,Krabi,Thailand,14.9225449,103.0173508,4787,5.0,811,Low,Everyone
River Vibes Live in Krabi,Music,"Enjoy live performances and local rhythms at the River Vibes Live in Krabi, celebrating Thai music culture in Krabi.",1/7/2025 19:39,3,Krabi,Thailand,17.61920445,101.308368,684,4.3,464,Low,Nomads
Thai Indie Sound Festival in Krabi,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Krabi, celebrating Thai music culture in Krabi.",3/5/2025 15:55,1,Krabi,Thailand,6.801694034,102.2224642,4038,4.2,206,Low,Expats
Cultural Harmony Music Fest in Krabi,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Krabi, celebrating Thai music culture in Krabi.",1/5/2025 3:49,3,Krabi,Thailand,15.63573782,98.73242901,3567,4.2,26,Free,Locals
Sea Lotus Ritual of Sports in Krabi,Sports,"Compete or cheer at the Sea Lotus Ritual of Sports in Krabi, an action-packed sports celebration highlighting strength and spirit in Krabi.",3/11/2025 19:21,4,Krabi,Thailand,11.9227336,100.0821341,2098,3.7,200,High,Locals
Sea Island Street Feast of Sports in Krabi,Sports,"Compete or cheer at the Sea Island Street Feast of Sports in Krabi, an action-packed sports celebration highlighting strength and spirit in Krabi.",3/15/2025 17:55,1,Krabi,Thailand,12.87300809,95.35716115,4206,3.0,916,Low,Everyone
Regional Thai Sports League in Krabi,Sports,"Experience competitive spirit and high energy at the Regional Thai Sports League in Krabi, a celebration of movement and sports in Krabi.",1/30/2025 19:43,1,Krabi,Thailand,18.49890425,97.58653446,1188,4.8,85,High,Nomads
Island Lotus Ritual of Sports in Krabi,Sports,"Compete or cheer at the Island Lotus Ritual of Sports in Krabi, an action-packed sports celebration highlighting strength and spirit in Krabi.",1/28/2025 4:25,1,Krabi,Thailand,17.06603409,104.7655259,4769,3.9,425,Medium,Nomads
Island Fitness Games in Krabi,Sports,"Experience competitive spirit and high energy at the Island Fitness Games in Krabi, a celebration of movement and sports in Krabi.",2/11/2025 18:46,1,Krabi,Thailand,8.494227483,103.5616339,908,3.3,140,High,Nomads
Digital Economy Forum in Krabi,Technology,"Join leading tech minds and innovators at the Digital Economy Forum in Krabi, where the future of technology unfolds in Krabi.",1/26/2025 12:18,4,Krabi,Thailand,9.907423675,102.7404937,3933,3.9,664,Low,Expats
NextGen Tech Expo in Krabi,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Krabi, where the future of technology unfolds in Krabi.",1/5/2025 18:19,4,Krabi,Thailand,19.77500563,98.04362217,3811,3.8,357,Low,Locals
TechSphere Bangkok in Krabi,Technology,"Join leading tech minds and innovators at the TechSphere Bangkok in Krabi, where the future of technology unfolds in Krabi.",2/16/2025 14:25,2,Krabi,Thailand,18.10242244,96.64508552,3770,4.1,828,Medium,Everyone
SmartCity Innovation Fair in Krabi,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Krabi, where the future of technology unfolds in Krabi.",2/24/2025 12:29,1,Krabi,Thailand,8.16915926,95.16260655,3624,4.4,737,Low,Everyone
Songkran Floating Festival of Arts in Krabi,Arts,"Explore Thai creativity at the Songkran Floating Festival of Arts in Krabi, a vibrant showcase of traditional and contemporary arts in Krabi.",1/30/2025 14:39,6,Krabi,Thailand,7.601695519,98.66599301,366,4.1,583,Medium,Everyone
Island Floating Festival of Arts in Krabi,Arts,"Explore Thai creativity at the Island Floating Festival of Arts in Krabi, a vibrant showcase of traditional and contemporary arts in Krabi.",2/28/2025 5:13,6,Krabi,Thailand,7.954205627,102.6933665,901,3.1,802,Medium,Expats
Songkran Lotus Ritual of Arts in Krabi,Arts,"Explore Thai creativity at the Songkran Lotus Ritual of Arts in Krabi, a vibrant showcase of traditional and contemporary arts in Krabi.",3/12/2025 0:44,4,Krabi,Thailand,19.71535615,102.3416023,4086,4.5,690,Medium,Nomads
Lotus Floating Festival of Arts in Krabi,Arts,"Explore Thai creativity at the Lotus Floating Festival of Arts in Krabi, a vibrant showcase of traditional and contemporary arts in Krabi.",1/19/2025 3:42,4,Krabi,Thailand,19.80506972,100.3883026,970,4.0,418,High,Everyone
Songkran Lotus Ritual of Food in Krabi,Food,"Experience the taste of Thailand at the Songkran Lotus Ritual of Food in Krabi, featuring iconic dishes and culinary traditions from Krabi.",1/28/2025 8:29,6,Krabi,Thailand,6.235083685,104.7902609,1183,3.4,827,Medium,Nomads
Floating Island Street Feast of Food in Krabi,Food,"Experience the taste of Thailand at the Floating Island Street Feast of Food in Krabi, featuring iconic dishes and culinary traditions from Krabi.",2/27/2025 20:29,4,Krabi,Thailand,7.686127573,95.51467551,1981,3.3,331,Low,Everyone
Sea Island Street Feast of Food in Krabi,Food,"Experience the taste of Thailand at the Sea Island Street Feast of Food in Krabi, featuring iconic dishes and culinary traditions from Krabi.",3/1/2025 13:52,5,Krabi,Thailand,13.42718542,100.1075098,2302,3.2,354,Low,Expats
Island Floating Festival of Food in Krabi,Food,"Experience the taste of Thailand at the Island Floating Festival of Food in Krabi, featuring iconic dishes and culinary traditions from Krabi.",1/16/2025 11:03,4,Krabi,Thailand,15.18266943,96.21596257,3908,4.6,736,Low,Everyone
Lotus Island Street Feast of Food in Krabi,Food,"Experience the taste of Thailand at the Lotus Island Street Feast of Food in Krabi, featuring iconic dishes and culinary traditions from Krabi.",2/18/2025 1:13,1,Krabi,Thailand,18.3371901,101.2951039,1034,3.2,143,High,Everyone
Community Wisdom Expo in Krabi,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Krabi, an inspiring event promoting lifelong learning in Krabi.",1/24/2025 15:15,4,Krabi,Thailand,18.76094315,99.47982174,1698,4.2,448,Low,Nomads
EduFuture Forum Thailand in Krabi,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Krabi, an inspiring event promoting lifelong learning in Krabi.",3/12/2025 6:07,2,Krabi,Thailand,7.018672272,103.8005611,1958,5.0,955,Free,Locals
Explore Asia Travel Summit in Krabi,Travel,"Meet fellow travelers and discover new destinations at the Explore Asia Travel Summit in Krabi, spotlighting adventure and exploration in Krabi.",1/20/2025 17:32,3,Krabi,Thailand,6.650169279,96.65826032,3094,3.2,975,Medium,Nomads
Asia Travel Leaders Forum in Krabi,Travel,"Meet fellow travelers and discover new destinations at the Asia Travel Leaders Forum in Krabi, spotlighting adventure and exploration in Krabi.",1/24/2025 2:37,1,Krabi,Thailand,8.551327929,95.64170957,1720,4.0,955,High,Expats
Sustainable Journey Thailand in Krabi,Travel,"Meet fellow travelers and discover new destinations at the Sustainable Journey Thailand in Krabi, spotlighting adventure and exploration in Krabi.",2/5/2025 9:47,2,Krabi,Thailand,6.153363671,100.7752598,4683,5.0,582,Free,Locals
Cultural Harmony Music Fest in Hua Hin,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Hua Hin, celebrating Thai music culture in Hua Hin.",3/14/2025 17:28,5,Hua Hin,Thailand,9.239190764,100.9046493,1194,4.9,300,Medium,Nomads
Traditional Ceremony of Sports in Hua Hin,Sports,"Compete or cheer at the Traditional Ceremony of Sports in Hua Hin, an action-packed sports celebration highlighting strength and spirit in Hua Hin.",3/8/2025 4:24,4,Hua Hin,Thailand,6.207674883,104.2741294,3052,4.9,631,High,Locals
Regional Thai Sports League in Hua Hin,Sports,"Experience competitive spirit and high energy at the Regional Thai Sports League in Hua Hin, a celebration of movement and sports in Hua Hin.",1/3/2025 1:17,6,Hua Hin,Thailand,19.80152689,100.4263426,876,4.3,713,High,Everyone
Traditional Cultural Showcase of Sports in Hua Hin,Sports,"Compete or cheer at the Traditional Cultural Showcase of Sports in Hua Hin, an action-packed sports celebration highlighting strength and spirit in Hua Hin.",1/17/2025 13:00,3,Hua Hin,Thailand,6.324957494,103.6470296,890,4.5,498,Medium,Locals
Fitness & Strength Festival in Hua Hin,Sports,"Join athletes and fans at the Fitness & Strength Festival in Hua Hin, where tradition and energy drive Thai sports in Hua Hin.",2/23/2025 12:58,6,Hua Hin,Thailand,14.77346181,100.9926931,3522,4.1,591,High,Nomads
FutureCode Conference in Hua Hin,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Hua Hin, where the future of technology unfolds in Hua Hin.",3/6/2025 1:58,4,Hua Hin,Thailand,15.08813551,104.3060224,1907,5.0,569,Medium,Everyone
Digital Futures Forum in Hua Hin,Technology,"Join leading tech minds and innovators at the Digital Futures Forum in Hua Hin, where the future of technology unfolds in Hua Hin.",1/16/2025 6:54,1,Hua Hin,Thailand,17.92588339,97.47175485,4802,4.8,243,Medium,Expats
Cultural Festival of Arts in Hua Hin,Arts,"Explore Thai creativity at the Cultural Festival of Arts in Hua Hin, a vibrant showcase of traditional and contemporary arts in Hua Hin.",1/7/2025 21:29,6,Hua Hin,Thailand,10.71525887,98.60622971,4257,4.1,95,Low,Expats
